ETH Address,Stake,Tier,Participation
0xd3ae...77e7,1004,3,4
0x2863...8031,1201,3,4
0xd4f1...b713,1021,3,4
0x7bec...6968,1125,3,4
0x4f24...3c59,1010,3,4
0x99dd...4093,1010,3,4
0x3238...5564,500,4,2
0xfd78...8601,1250,3,5
0xae59...83c2,1408,3,5
0xbf86...74cb,1000,3,4
0xe0c2...5e2b,2750,3,11
0x4502...ba5e,180,5,1
0xf692...425e,1020,3,4
0x6b9b...1b58,500,4,2
0xd32f...41a8,1005,3,4
0xf5b6...a8c1,1510,3,6
0xc74d...77f0,1000,3,4
0x7362...4b22,1000,3,4
0x831c...c4e7,1002,3,4
0x8e5e...a80f,1010,3,4
0xbf27...241c,1000,3,4
0xa417...fb07,1002,3,4
0x86bf...743b,1000,3,4
0x9bb9...0d34,1309,3,5
0x6229...c742,1002,3,4
0xec81...4845,1050,3,4
0xe679...d775,150,5,1
0xf5b6...a8c1,1510,3,6
0x6f66...e856,1095,3,4
0x3146...af50,1272,3,5
0xb83d...cc34,181,5,1
0x3d52...0e63,1521,3,6
0xbcfd...a7ff,1559,3,6
0x7362...4b22,1000,3,4
0xf0a2...3e07,151,5,1
0xa55f...d148,155,5,1
0xc205...1bda,1027,3,4
0x0a44...0754,509,4,2
0xddd2...9d32,500,4,2
0x3dba...e310,1000,3,4
0xc205...1bda,1027,3,4
0x7f1b...4bfa,1000,3,4
0xe180...f95c,2562,3,10
0xe81f...4dd5,514,4,2
0x1c72...03a2,1045,3,4
0xebde...dabc,500,4,2
0xb9fd...1c40,1001,3,4
0x490c...cf40,1000,3,4
0xa415...5205,160,5,1
0x86bf...743b,1000,3,4
0xed6e...e1b4,1000,3,4
0x2b2d...4b9a,500,4,2
0xcfbe...cf5c,1042,3,4
0xeb00...11c3,1010,3,4
0xb488...c98d,1002,3,4
0x7160...8796,158,5,1
0xac84...8ca1,150,5,1
0x8cec...4805,226,5,1
0x6100...9ebf,513,4,2
0xc066...bc28,150,5,1
0x81d1...d8b9,154,5,1
0xbce5...0150,1000,3,4
0x1536...221e,152,5,1
0xde78...9c71,1023,3,4
0xf31c...8a7f,155,5,1
0xee06...08b6,524,4,2
0x4ee0...3d17,1005,3,4
0x77a7...0e14,226,5,1
0x99f6...a375,1006,3,4
0xf8f6...b764,1057,3,4
0x9fbf...f1df,150,5,1
0x5b0e...744a,151,5,1
0xe3f7...86dc,1010,3,4
0x3a4a...e3d6,180,5,1
0xbf27...241c,1000,3,4
0xee15...420b,1006,3,4
0x2ccb...714f,1423,3,5
0xef59...d3db,150,5,1
0x98c4...7b5f,150,5,1
0x34dc...a523,1008,3,4
0x7591...c6e2,1001,3,4
0x06a6...ad35,505,4,2
0x242f...5d18,1000,3,4
0x4254...b20f,1000,3,4
0xf5d6...610f,1000,3,4
0xecd6...f9a4,600,4,2
0xfe37...9f2a,1003,3,4
0x844e...b353,502,4,2
0xb17d...d97e,1001,3,4
0xccd9...f58e,515,4,2
0x8189...c167,201,5,1
0x960d...f00f,180,5,1
0xd4ad...740d,1050,3,4
0xd514...22c4,164,5,1
0x876c...8f48,150,5,1
0xb1c7...38e3,1000,3,4
0xf813...9797,510,4,2
0x416b...6730,1000,3,4
0x81e3...4f5f,1000,3,4
0xdb99...e868,205,5,1
0x1643...fb98,1020,3,4
0xb00f...0791,1038,3,4
0xbfad...ad6c,1000,3,4
0xf8d2...9e71,1015,3,4
0xb97a...86c6,500,4,2
0xc24d...27e8,1000,3,4
0x5a01...0760,1000,3,4
0xee15...420b,1006,3,4
0xb1ac...3a56,150,5,1
0x1671...3aba,672,4,2
0xda19...7fea,150,5,1
0x4b54...36a0,503,4,2
0xa417...fb07,1002,3,4
0xcee4...68aa,1005,3,4
0x58ec...d562,1001,3,4
0xd0f5...7912,1015,3,4
0x3d34...bcc7,500,4,2
0x7422...b8a7,500,4,2
0x9ec3...d999,1009,3,4
0x4ee0...3d17,1005,3,4
0xc445...f9e7,1273,3,5
0x97a8...cd95,1219,3,4
0x5c50...437c,1050,3,4
0xbcfd...a7ff,1559,3,6
0xb676...c44c,1000,3,4
0x754a...e5c1,1553,3,6
0xb6fb...bb62,1032,3,4
0xa8dd...78f7,500,4,2
0x69d2...eb80,1529,3,6
0xcd10...bd42,1000,3,4
0xcee4...68aa,1005,3,4
0x61e2...ebf1,1010,3,4
0x3265...6426,150,5,1
0xfff5...b455,1010,3,4
0xf46d...3171,1042,3,4
0xf18c...e9ff,1003,3,4
0x2ab9...e2dc,1072,3,4
0x4362...c417,1001,3,4
0x1785...bbdd,1005,3,4
0x65f5...6b31,572,4,2
0xaf03...87af,1005,3,4
0x44c9...e42e,500,4,2
0x41f2...e9b7,1000,3,4
0x4ee0...3d17,1005,3,4
0xd114...b6c4,1369,3,5
0xd552...cf84,500,4,2
0x26da...c726,1094,3,4
0x01ed...c55e,506,4,2
0x2a1b...923a,219,5,1
0xdc9c...7484,157,5,1
0x3fb9...80b2,150,5,1
0x4f2e...4360,1150,3,4
0x8b78...ec8b,212,5,1
0xa3dd...d063,153,5,1
0xd4ad...740d,1050,3,4
0x4e65...c954,1000,3,4
0x685c...8bc9,598,4,2
0x754a...e5c1,1553,3,6
0xb677...7add,1012,3,4
0x2443...3332,151,5,1
0x35ad...7204,652,4,2
0x4ebe...1893,1001,3,4
0xbefc...db98,1042,3,4
0x38e8...2d08,150,5,1
0x32e6...154c,505,4,2
0x30d9...f7cb,500,4,2
0xc840...a3d0,1000,3,4
0x012d...9ea7,1022,3,4
0x6ac6...680b,1000,3,4
0xd51a...98ff,1002,3,4
0x7a35...e347,2344,3,9
0x85b8...c928,1095,3,4
0x5d88...1495,1000,3,4
0x49cb...d672,3383,3,13
0xd30c...7967,2175,3,8
0x495e...d23b,175,5,1
0x1045...28ac,1001,3,4
0xbd78...afaa,1003,3,4
0x6437...c60e,1000,3,4
0x4cad...f9be,1543,3,6
0x7b56...57a2,1011,3,4
0x39a9...586a,1002,3,4
0x5a01...0760,1000,3,4
0x5142...5013,503,4,2
0x03d4...401e,500,4,2
0xd552...cf84,500,4,2
0x5967...a437,1011,3,4
0xbbcb...0f62,150,5,1
0xfa2e...d5b6,153,5,1
0x242f...5d18,1000,3,4
0x7e49...f65c,1025,3,4
0x65d3...4381,500,4,2
0xb1c8...7eae,500,4,2
0x0ec6...0e90,500,4,2
0x02d9...c6f7,168,5,1
0x3bb1...b618,1000,3,4
0xec81...4845,1050,3,4
0x3146...af50,1272,3,5
0x4254...b20f,1000,3,4
0xed6e...e1b4,1000,3,4
0x6fbb...6167,500,4,2
0xa728...b4f6,501,4,2
0x947f...74d2,2263,3,9
0x8639...1063,1001,3,4
0x9054...3e47,1021,3,4
0x0ba9...e8f5,504,4,2
0xdb3b...58a4,1001,3,4
0x754a...e5c1,1553,3,6
