ETH Address, Stake, Tier, Participation Weight
0x97c5...07e3,155,5,1
0x7e5e...7eb6,153,5,1
0x465d...d894,514,4,2
0x261b...bdeb,150,5,1
0xbf51...839c,152,5,1
0xa767...799c,150,5,1
0xc8e0...b819,168,5,1
0x253b...7131,228,5,1
0xff2a...750f,150,5,1
0x0d4a...e578,200,5,1
0x507e...5d3b,150,5,1
0xa338...a60f,150,5,1
0x9221...dfef,150,5,1
0x9849...7783,150,5,1
0x876c...8f48,150,5,1
0x5927...c435,150,5,1
0xce6d...6059,155,5,1
0xac25...d2ec,500,4,2
0xa8d1...c116,501,4,2
0x967b...8273,151,5,1
0x3958...f104,150,5,1
0x4186...8cff,151,5,1
0x22c4...73f0,200,5,1
0x5bb0...10a8,151,5,1
0xacf1...53c2,159,5,1
0x712a...b78e,156,5,1
0x9a63...9976,156,5,1
0xb6ae...e316,160,5,1
0x8772...1a98,157,5,1
0x8776...eb89,252,5,1
0xc066...bc28,150,5,1
0x76db...ec6a,189,5,1
0xbf80...32a1,150,5,1
0x0f6c...59d1,230,5,1
0xacf1...c686,165,5,1
0xcc45...a3a0,256,5,1
0x0d97...56d1,150,5,1
0x8d11...898a,203,5,1
0x8a42...be70,150,5,1
0xfb29...a41d,151,5,1
0xfaf2...d1c6,250,5,1
0x82b7...369e,173,5,1
0xc159...69c8,160,5,1
0xf052...c987,150,5,1
