ETH Address,Stake,Tier,Participation
0xd71a...9e22,1010,3,4
0x947f...74d2,2263,3,9
0xf825...1fc5,1502,3,6
0x32b4...3bb1,1000,3,4
0xd492...0f92,1102,3,4
0x672c...60e5,157,5,1
0x32be...1f8c,165,5,1
0xc1ee...71ab,150,5,1
0x704e...5f3c,1005,3,4
0x39c9...1763,1001,3,4
0xb463...22c9,500,4,2
0x44df...ef49,1006,3,4
0x2f18...754f,2200,3,8
0x4f90...c48a,1000,3,4
0x844e...b353,502,4,2
0xeffe...6bce,1194,3,4
0x922a...622d,1033,3,4
0x890d...c6e9,766,4,2
0xb676...c44c,1000,3,4
0x7367...1907,1000,3,4
0x3fb4...a8e4,1001,3,4
0x0382...9c73,1002,3,4
0x991f...163c,515,4,2
0x6649...e669,514,4,2
0xe871...9ed2,510,4,2
0x08a3...c1df,2000,3,8
0xb880...bacd,1000,3,4
0x796b...180c,151,5,1
0x4e54...69bf,1000,3,4
0x012d...9ea7,1022,3,4
0x0364...c4bd,1020,3,4
0xcf5e...dacf,2123,3,8
0xb1c8...7eae,500,4,2
0xfb34...3413,500,4,2
0xc898...7792,2083,3,8
0xd19c...abbe,3000,3,12
0xe5c2...4a4c,2056,3,8
0xcf5e...dacf,2123,3,8
0x8d9c...ce33,150,5,1
0xbf27...241c,1000,3,4
0xb3b8...881b,1025,3,4
0xafe8...f3f7,150,5,1
0x9da6...166c,1010,3,4
0x607c...393d,506,4,2
0x9bb9...0d34,1309,3,5
0x87d2...07b0,500,4,2
0x9de2...5a61,521,4,2
0xd52d...9550,1002,3,4
0x9582...4b22,1100,3,4
0x9219...3bf2,157,5,1
0x8ed4...1786,1003,3,4
0xedfd...c82e,150,5,1
0x5358...76fc,1045,3,4
0x8e32...469b,165,5,1
0x1917...53b8,1000,3,4
0x6d34...e4a4,515,4,2
0xbce5...0150,300,5,1
0x02ab...51fd,178,5,1
0xf593...3c29,359,5,1
0x7a35...e347,2344,3,9
0xf6fb...3702,150,5,1
0x076a...bf30,1004,3,4
0x6c17...a444,503,4,2
0x46f3...bbe8,507,4,2
0x0b44...654e,1006,3,4
0x4f2e...4360,1120,3,4
0x116f...09fc,500,4,2
0x7367...1907,1000,3,4
0x012d...9ea7,1022,3,4
0xb6ab...3730,1197,3,4
0xe82c...b03c,501,4,2
0x514a...a250,1001,3,4
0xd045...9e44,1019,3,4
0xffcc...7f1e,151,5,1
0x704e...5f3c,1005,3,4
0x83b3...b566,156,5,1
0xf384...e554,151,5,1
0xfd18...4a01,152,5,1
0xc230...652f,180,5,1
0x43c9...42db,550,4,2
0xb2e1...efd2,1119,3,4
0x6f5c...50a1,150,5,1
0xa4bd...4695,502,4,2
0x3224...333c,150,5,1
0xec0a...ec56,505,4,2
0x7b76...95f0,1001,3,4
0x5c22...c7ec,160,5,1
0xfff5...b455,150,5,1
0x53cf...31e7,1002,3,4
0x7c37...c631,155,5,1
0xf890...837a,1489,3,5
0x118e...d504,500,4,2
0xc8ec...a778,1001,3,4
0x4da6...7111,150,5,1
0xf643...4ce4,157,5,1
0x5ffc...aa6c,1000,3,4
0x1e74...e11c,1050,3,4
0xf80c...d6ca,155,5,1
0xd546...2354,501,4,2
0x4627...bba3,1029,3,4
0xe5d0...e53d,218,5,1
0x83a3...a3be,1057,3,4
0x5358...76fc,1045,3,4
0xaefe...ac4c,507,4,2
0xe859...05af,501,4,2
0x3fb4...a8e4,1001,3,4
0x4e54...69bf,1000,3,4
0x7463...0124,1046,3,4
0x1917...53b8,1000,3,4
0x13e0...95b3,150,5,1
0xbeaf...1313,500,4,2
0x02c2...b179,1000,3,4
0xe12d...cfc9,150,5,1
0xc66f...f707,1001,3,4
0xed42...dc6d,501,4,2
0x4f2f...8fe4,150,5,1
0x51bd...dd53,199,5,1
0x7591...c6e2,1001,3,4
0x622a...49c8,1001,3,4
0xdc88...51f4,152,5,1
0x3530...2e7a,1003,3,4
0xb8f2...7515,205,5,1
0x0c4a...15ba,1000,3,4
0x53cf...31e7,1002,3,4
0x1151...315a,1098,3,4
0x8ec2...d13a,1000,3,4
0x8fdd...5d91,501,4,2
0x9279...bec9,280,5,1
0x4ecd...fa70,151,5,1
0x6975...eaa7,208,5,1
0x6437...c60e,1000,3,4
0xb223...9f2c,150,5,1
0x4f50...4815,1005,3,4
0xc287...08ed,1012,3,4
0xc32c...e8eb,1003,3,4
0x9849...7783,150,5,1
0xfdc2...3437,185,5,1
0x4f21...d00e,502,4,2
0xcbda...778c,550,4,2
0xda5e...bc36,150,5,1
0xb8c9...082e,1800,3,7
0x2521...1a80,500,4,2
0x3af4...d85a,1000,3,4
0xf7e1...38f6,1005,3,4
0x7022...6cf6,1000,3,4
0x9617...d0de,500,4,2
0x0099...208b,1001,3,4
0x4b05...7b5c,1250,3,5
0x581b...c615,200,5,1
0xd0f6...5e0a,1010,3,4
0x4efa...7713,1011,3,4
0x1a7a...9d78,502,4,2
0x4627...bba3,1029,3,4
0x98bb...cf7f,1080,3,4
0xf78c...b3c5,648,4,2
0x084a...09f1,1058,3,4
0x1dab...beaf,1005,3,4
0xd71a...9e22,1010,3,4
0x6099...615d,1000,3,4
0x42e2...fb22,1000,3,4
0x168b...6033,150,5,1
0x0cf4...a9fa,1083,3,4
0xc06f...bb07,1099,3,4
0xb3b9...802b,1227,3,4
0xe35e...23c2,1000,3,4
0x5061...350e,152,5,1
0x9745...4816,1051,3,4
0xee7c...9990,1004,3,4
0xbcf1...8bf7,1011,3,4
0x2a92...16f6,710,4,2
0xb2e2...0175,1000,3,4
0xdb8c...9ab4,161,5,1
0xbfad...ad6c,1000,3,4
0x7dde...2676,1175,3,4
0xb702...32ef,1001,3,4
0x7463...0124,1046,3,4
0x0f97...9d63,500,4,2
0xf01c...efa3,1000,3,4
0x7ecd...bd6c,500,4,2
0x9745...4816,1051,3,4
0xaf9a...e19a,1002,3,4
0xa7ba...8fce,2035,3,8
0x9c53...3a13,515,4,2
0xba88...4c57,1001,3,4
0x7d37...b204,1000,3,4
0x1520...b9f8,500,4,2
0x54ad...5a27,507,4,2
0x1917...53b8,1000,3,4
0xd30c...7967,1006,3,4
0x7d2d...6da6,504,4,2
0xea4c...6554,154,5,1
0x253b...7131,228,5,1
0xeffe...6bce,1194,3,4
0x23d3...5936,1002,3,4
0xdaf6...a240,1450,3,5
0x88c9...bd8a,1020,3,4
0x07b8...89b6,1500,3,6
0xb3b8...881b,1025,3,4
0x3530...2e7a,1003,3,4
0x0776...3829,169,5,1
0xbefc...db98,1036,3,4
0x9bb9...0d34,1309,3,5
0xcc3c...1710,1013,3,4
0xbefc...db98,1036,3,4
0xd4f1...b713,1021,3,4
0x090c...5f2c,1021,3,4
0x8fdd...5d91,501,4,2
0xafa4...462c,510,4,2
0x1efa...9253,179,5,1
0xbe4b...7b74,151,5,1
0x303d...8d8f,501,4,2
0x4db3...bc3f,151,5,1
0x7147...5686,510,4,2
0xa88e...1f22,1005,3,4
0xd29f...92fc,500,4,2
0x08a3...c1df,2000,3,8
0x9230...88e2,180,5,1
0x0717...a857,1000,3,4
0xf2ee...6363,501,4,2
0x38ed...7314,150,5,1
0x4a44...2139,500,4,2
0xbfbc...b637,500,4,2
0xdf06...759f,150,5,1
0x189f...c136,1560,3,6
0xbc1d...490d,570,4,2
0x725b...924f,1000,3,4
0x148a...e04e,1002,3,4
0xc21a...146a,500,4,2
0x34dc...a523,1008,3,4
0xdaf6...a240,1450,3,5
0x89e2...4db7,223,5,1
0x3fea...f831,500,4,2
0x41f2...e9b7,500,4,2
0x3ed1...d451,710,4,2
0xec45...c665,151,5,1
0x70cc...c649,1000,3,4
0x68da...8e9a,1000,3,4
0x7c11...8a44,1006,3,4
0x960c...88e9,201,5,1
0x579a...d5e5,1002,3,4
0x4efa...7713,1011,3,4
0xeb61...507e,501,4,2
0x0ae2...df34,2138,3,8
0x65d3...4381,500,4,2
0xe767...de28,508,4,2
0xb377...78f8,150,5,1
0xcdd2...be55,173,5,1
0x79a4...d486,150,5,1
0xc600...127e,1008,3,4
0xe04d...d28b,291,5,1
0x346c...7e57,256,5,1
0x6a5e...fdb6,1000,3,4
0x0c4a...15ba,1000,3,4
0x640b...1797,166,5,1
0xe823...267b,1009,3,4
0x0538...91b2,1000,3,4
0x5339...eb03,1008,3,4
0x0b40...4f11,298,5,1
0xe9ca...7d2b,1022,3,4
0x6f29...28bc,500,4,2
0x23ba...41bd,500,4,2
0xa88e...1f22,1005,3,4
0x3a96...f08c,1001,3,4
0xf9c8...f059,548,4,2
0x6035...0512,150,5,1
0xb6ab...3730,1197,3,4
0x4393...1d4e,1000,3,4
0xf0ef...084b,151,5,1
0xce1b...87c6,150,5,1
0x4388...240a,152,5,1
0x40be...075b,1000,3,4
0xb880...bacd,1000,3,4
0x99f6...a375,1006,3,4
0x3ae5...b067,199,5,1
0x97f6...df25,151,5,1
0x9980...4f3b,1007,3,4
0x6932...1424,224,5,1
0xd4ad...740d,1050,3,4
0xf4dc...4227,528,4,2
0x5466...f544,511,4,2
0x4394...559e,151,5,1
0xfd3b...5f0b,1002,3,4
0xc578...f674,500,4,2
0x16f3...0179,195,5,1
0x0a5c...cc22,1511,3,6
0xd4ad...740d,1050,3,4
0x4c24...7f25,639,4,2
0x235f...22d2,150,5,1
0xfd04...5929,1009,3,4
0xa88e...1f22,1005,3,4
0x9bb9...0d34,1309,3,5
0xca4e...6894,1016,3,4
0xc73f...3258,1010,3,4
0x6419...d475,151,5,1
0xbf27...241c,1000,3,4
0xe51c...e238,500,4,2
0x736c...c7b5,501,4,2
0x6004...0ab9,151,5,1
0xe708...f7e2,157,5,1
0xaee9...f049,500,4,2
0x8b19...19a4,1052,3,4
0xa067...74f4,1009,3,4
0xe553...b707,1007,3,4
0xbc1a...71e4,504,4,2
0x83a3...a3be,1057,3,4
0xcc98...a30d,158,5,1
0x933d...b244,1077,3,4
0xc600...127e,1008,3,4
0x0500...b9c4,2265,3,9
0x11e7...3bf0,1000,3,4
0x11c7...b2e0,500,4,2
0xc697...5e0e,1007,3,4
0xe35e...23c2,1000,3,4
0x3e5a...fb5d,153,5,1
0xb488...c98d,1002,3,4
0xaba6...4ba9,150,5,1
0xa55f...d148,155,5,1
0x89e4...c382,160,5,1
0x6b93...896c,151,5,1
0xc8a4...185a,150,5,1
0xa1f9...9609,1201,3,4
0x9346...24f1,205,5,1
0x65b1...082e,1145,3,4
0x07b8...89b6,1500,3,6
0x63cd...ce73,2011,3,8
0x7f58...41c2,1004,3,4
0xf692...425e,520,4,2
0xa067...74f4,1009,3,4
0x4b05...7b5c,1250,3,5
0x2863...8031,1201,3,4
0xee7c...9990,1004,3,4
0xc8bf...ce63,150,5,1
0x121d...c702,157,5,1
0xc840...a3d0,1000,3,4
0x9e13...8215,1000,3,4
0xa415...0fcd,3999,3,15
0xea3a...d3b0,1500,3,6
0x0b78...c632,150,5,1
0xd313...51ec,1015,3,4
0xf6a9...8146,154,5,1
0x32e6...84e0,1004,3,4
0xa415...0fcd,3999,3,15
0xe6e1...3a4f,1021,3,4
0xba88...4c57,1001,3,4
0x511e...ad88,1000,3,4
0x0f30...4fdb,152,5,1
0xfd78...8601,1250,3,5
0x7422...b8a7,156,5,1
0x9617...d0de,500,4,2
0x87e9...a142,2162,3,8
0xfb7d...89be,200,5,1
0xbb2c...9dcb,1000,3,4
0x03a0...3184,1009,3,4
0x52eb...a9b3,1000,3,4
0xa3f8...5d62,344,5,1
0xb8c9...082e,1800,3,7
0x6649...e669,514,4,2
0xc582...c106,1001,3,4
0x11e7...3bf0,1000,3,4
0x0837...d50f,152,5,1
0x4f2e...4360,1120,3,4
0xa7ba...8fce,2035,3,8
0x7591...c6e2,1001,3,4
0x571a...e2e1,155,5,1
0x0e26...dadb,1001,3,4
0x5087...76ec,150,5,1
0x85b8...c928,1095,3,4
0x4596...bb2a,152,5,1
0x966a...11be,594,4,2
0x6d52...379b,151,5,1
0x4627...bba3,1029,3,4
0xb2e1...efd2,1119,3,4
0x3530...2e7a,1003,3,4
0x0687...0643,150,5,1
0x0dfd...ee28,516,4,2
0x2f18...754f,2200,3,8
0x7a35...e347,2344,3,9
0xb702...32ef,1001,3,4
0xb8c9...082e,1800,3,7
0x7ef4...5370,1554,3,6
0x3328...480e,173,5,1
0x539f...7ed4,1023,3,4
0xeaec...5c9a,505,4,2
0xb133...4f3a,183,5,1
0x5e47...2178,1000,3,4
0xc1d5...c676,150,5,1
0x3af4...d85a,1000,3,4
0xe0c2...5e2b,2750,3,11
0xad3f...6606,519,4,2
0x9da6...166c,1010,3,4
0xfd04...5929,1009,3,4
0x3278...f1d0,150,5,1
0x81e3...4f5f,1000,3,4
0x2d7e...fb97,154,5,1
0xc5f1...8a0a,500,4,2
0x5d12...d317,500,4,2
0xaf9a...e19a,1002,3,4
0xb488...c98d,1002,3,4
0xbaf7...c406,1060,3,4
0x3562...a82a,500,4,2
0x7022...6cf6,1000,3,4
0xcc3c...1710,1013,3,4
0xc39c...4a2c,150,5,1
0x6d6d...8855,518,4,2
0xd192...e9b6,600,4,2
0x1682...4efb,216,5,1
0xbd84...6a35,1000,3,4
0x49cb...d672,3383,3,13
0xd2f1...9a08,163,5,1
0x8af6...52a3,1009,3,4
0xbd84...6a35,1000,3,4
0xb330...fba1,234,5,1
0x1ca8...1f2a,151,5,1
0x81e3...4f5f,1000,3,4
0xde8f...198b,158,5,1
0x49cb...d672,3383,3,13
0x4660...9980,150,5,1
0x03c6...4f17,175,5,1
0xa81d...2ba5,165,5,1
0x76e9...4be1,1003,3,4
0x5e47...2178,1000,3,4
0x3799...41ff,1020,3,4
0xd2dd...7a40,150,5,1
0x8635...ae37,1005,3,4
0x53e4...8e31,509,4,2
0xdc5d...aefc,1001,3,4
0x4517...29a1,1002,3,4
0x788b...e8b3,150,5,1
0x5c24...1d6b,1678,3,6
0xbf86...74cb,1000,3,4
0x4efa...7713,1011,3,4
0xc8e0...b819,168,5,1
0x7022...6cf6,1000,3,4
0xfb5a...8c5b,173,5,1
0x5586...556e,1000,3,4
0x4186...8cff,151,5,1
0x8a5d...cc15,1000,3,4
0x6cce...29fc,500,4,2
0x1f2e...5ad2,151,5,1
0xe6e1...3a4f,1021,3,4
0x9424...d9dc,1013,3,4
0x1ae9...456a,1013,3,4
0x8e5e...a80f,1010,3,4
0xdb9d...37ca,1004,3,4
0x9424...d9dc,1013,3,4
0x4254...b20f,1000,3,4
0x7357...4c4f,1502,3,6
0x3fb4...a8e4,1001,3,4
0x65d3...4381,500,4,2
0x07b8...89b6,1500,3,6
0xd492...0f92,1102,3,4
0xd6a5...ba07,501,4,2
0x8571...49ce,500,4,2
0xd30c...7967,1006,3,4
0x8a8a...c796,1002,3,4
0xb307...46ab,200,5,1
0xd30c...7967,1006,3,4
0xee83...b793,1001,3,4
0x4254...b20f,1000,3,4
0x7cdd...a398,1000,3,4
0x9b77...aa49,1057,3,4
0xe17d...0e72,1013,3,4
0xc73f...3258,1010,3,4
0xbeaf...1313,500,4,2
0x539f...7ed4,1023,3,4
0x947f...74d2,2263,3,9
0x214c...4931,1557,3,6
0x7367...1907,1000,3,4
0xe0fb...6be9,150,5,1
0x9582...4b22,1100,3,4
0x5427...dc66,150,5,1
0x85b8...c928,1095,3,4
0x8f01...d06d,1000,3,4
0x33f5...94ad,171,5,1
0xc73f...3258,1010,3,4
0x197c...9ffa,1059,3,4
0xa195...e312,150,5,1
0x4627...bba3,1029,3,4
0x8011...d0bb,150,5,1
0x5834...286a,1027,3,4
0xb8c9...082e,1800,3,7
0xeffe...6bce,1194,3,4
0x844e...b353,502,4,2
0x2804...ea94,1000,3,4
0x32e1...db51,152,5,1
0xf825...1fc5,1502,3,6
0xdabc...c51f,164,5,1
0x99f6...a375,1006,3,4
0xfe39...eb37,684,4,2
0xc6f2...5c99,264,5,1
0x4717...d944,1002,3,4
0xd30c...7967,1006,3,4
0x0ae2...df34,2138,3,8
0xeda4...eed9,1414,3,5
0x6d9f...ec2e,176,5,1
0x020b...0359,503,4,2
0x11c4...f33e,3299,3,13
0x29a2...5f62,150,5,1
0x11c4...f33e,3299,3,13
0x7ef4...5370,1554,3,6
0x9264...e2d8,1001,3,4
0xeb35...a5ac,2020,3,8
0x1899...bd88,1021,3,4
0x52eb...a9b3,1000,3,4
0x32e6...84e0,1004,3,4
0xa415...0fcd,3999,3,15
0x4e7d...34e0,1000,3,4
0x4db9...cf27,1000,3,4
0x2871...95af,154,5,1
0x7457...93f4,1000,3,4
0x0f51...542b,208,5,1
0x933d...b244,1077,3,4
0xc8ec...a778,1001,3,4
0xc8ec...a778,1001,3,4
0x7f1b...4bfa,500,4,2
0xe553...b707,1007,3,4
0x8fb0...b198,168,5,1
0x4e54...69bf,1000,3,4
0x3243...904c,203,5,1
0xdc5d...aefc,1001,3,4
0xbd84...6a35,1000,3,4
0x28ea...daef,1760,3,7
0x07b8...89b6,1500,3,6
0xf5b1...8229,299,5,1
0xe0c2...5e2b,2750,3,11
0xc675...9a84,150,5,1
0x354f...63d4,1053,3,4
0x084a...09f1,1058,3,4
0x8e16...dcc4,1001,3,4
0x495e...d23b,175,5,1
0x8e16...dcc4,1001,3,4
0x754a...e5c1,1003,3,4
0xeaec...5c9a,505,4,2
0x11c4...f33e,3299,3,13
0xe85f...9797,150,5,1
0x833d...29bf,1074,3,4
0x09e0...9f43,1000,3,4
0x11c4...f33e,3299,3,13
0x77b0...2640,502,4,2
0x914d...0774,504,4,2
0xc898...7792,2083,3,8
0x5142...5013,503,4,2
0xc578...f674,500,4,2
0xc3c9...4fd5,1029,3,4
0x98bb...cf7f,1080,3,4
0xb17d...d97e,1001,3,4
0xce20...c645,1000,3,4
0x08a3...c1df,2000,3,8
0x5242...8620,152,5,1
0x6099...615d,1000,3,4
0xa415...0fcd,3999,3,15
0x2849...58c4,200,5,1
0x7b56...57a2,1011,3,4
0x63cd...ce73,2011,3,8
0xc73a...0303,204,5,1
0x3c63...d175,228,5,1
0xeb61...507e,501,4,2
0x2a1b...923a,219,5,1
0x3e0d...0a7d,322,5,1
0x88c9...bd8a,1020,3,4
0xa609...3179,1279,3,5
0x69d5...18eb,1509,3,6
0xdf2e...dc80,1000,3,4
0x70cc...c649,1000,3,4
0x980b...53a2,1000,3,4
0xad36...2b36,1072,3,4
0xcc24...f19b,229,5,1
