ETH Address,Stake,Tier,Participation
0xf5d6...610f,1000,3,4
0xaf03...87af,1005,3,4
0xdffd...c976,2401,3,9
0xef18...4391,150,5,1
0x960d...ebe8,1001,3,4
0x1755...dcef,1755,3,7
0x5d20...2b8f,1019,3,4
0xe232...f822,500,4,2
0x627b...2909,1030,3,4
0x226f...4770,1007,3,4
0xb57b...35c8,1005,3,4
0x084a...09f1,1058,3,4
0x5d0d...f2ab,1027,3,4
0x6437...c60e,1000,3,4
0x5535...1ff8,1742,3,6
0xa52e...8cf5,1060,3,4
0x5d94...bc0a,1153,3,4
0xf5d6...610f,1000,3,4
0xf052...c987,150,5,1
0x3287...7408,1727,3,6
0x00e3...2b8a,1016,3,4
0x3287...7408,1727,3,6
0x4327...5a3a,210,5,1
0x007e...eb8f,1230,3,4
0x1682...4efb,1019,3,4
0xb2db...0bda,200,5,1
0x69cf...1b6e,1035,3,4
0xa4a7...f3e6,1001,3,4
0xe0c2...5e2b,2750,3,11
0xfb07...c3f8,1001,3,4
0x3e76...45ad,1010,3,4
0xf7e1...38f6,1005,3,4
0x831c...c4e7,1002,3,4
0x0a5c...cc22,1511,3,6
0x472b...3f3f,500,4,2
0xdb7d...1c42,3000,3,12
0xccc9...e0a5,500,4,2
0x8a31...d95d,1012,3,4
0x98a6...ae5a,1505,3,6
0xd5ae...bc26,1000,3,4
0xfb07...c3f8,1001,3,4
0x17b3...557b,1471,3,5
0x831c...c4e7,1002,3,4
0xfb44...fa58,1000,3,4
0xd5ae...bc26,1000,3,4
0xd624...d0c1,1000,3,4
0x9a08...7205,1006,3,4
0x26e7...dff0,194,5,1
0x7676...112d,505,4,2
0x4ced...32d6,1003,3,4
0x3124...a8f4,500,4,2
0xdb6d...500b,1000,3,4
0xe0c2...5e2b,2750,3,11
0x4ced...32d6,1003,3,4
0x6ac6...680b,1000,3,4
0xcdd2...be55,360,5,1
0x6ee7...e89c,1441,3,5
0xe011...5b54,1000,3,4
0xd045...9e44,1019,3,4
0xe011...5b54,1000,3,4
0xaac1...0ef1,1000,3,4
0xf710...439e,150,5,1
0x65f5...6b31,572,4,2
0xbce5...0150,1000,3,4
0x6bc1...fd7f,1000,3,4
0x02c2...b179,1000,3,4
0x7a01...6b01,504,4,2
0x4f3f...4a31,152,5,1
0x7cbd...d05d,2001,3,8
0xfa51...4dff,1033,3,4
0x6bc1...fd7f,1000,3,4
0xe011...5b54,1000,3,4
0x7a92...1545,500,4,2
0x1270...0069,213,5,1
0xf6d6...4f9c,1014,3,4
0x418b...a5dd,1070,3,4
0x4e65...c954,1000,3,4
0x00e3...2b8a,1016,3,4
0x628e...78d8,150,5,1
0x7cdd...a398,1000,3,4
0x5661...7eeb,1652,3,6
0x88c0...62ab,1000,3,4
0xd30c...7967,1000,3,4
0x9a9c...de85,1500,3,6
0x2ca0...a558,150,5,1
0x202c...c4ac,502,4,2
0xabdb...e5cf,214,5,1
0xe180...f95c,2562,3,10
0x680a...05be,504,4,2
0x082c...c878,1020,3,4
0x99f6...a375,1006,3,4
0x5535...1ff8,1742,3,6
0x0f82...ed0b,505,4,2
0xaf03...87af,1005,3,4
0xe472...9029,1009,3,4
0x942b...6dfd,512,4,2
0x7cbd...d05d,2001,3,8
0x7362...4b22,1000,3,4
0xda39...b9e2,1054,3,4
0x1fa2...4869,1001,3,4
0x1755...dcef,1755,3,7
0xd5ae...bc26,1000,3,4
0x960d...ebe8,1001,3,4
0x685c...8bc9,1085,3,4
0x5d9f...4f1a,507,4,2
0x21fe...7a02,1000,3,4
0x40b5...a863,1010,3,4
0x43ba...7162,1014,3,4
0x0a5c...cc22,1511,3,6
0xaa26...e3bf,150,5,1
0x69cf...1b6e,1035,3,4
0x2863...8031,1201,3,4
0xee53...22bc,1002,3,4
0x00e3...2b8a,1016,3,4
0xd624...d0c1,1000,3,4
0xdc88...51f4,1002,3,4
0xf21c...5cc8,1001,3,4
0x627b...2909,1030,3,4
0x90c6...c015,1004,3,4
0x5358...76fc,1045,3,4
0xd803...1acb,1002,3,4
0xa95f...d3de,514,4,2
0x5631...7d9e,501,4,2
0xdb8d...9360,1002,3,4
0x4268...ecc8,150,5,1
0x77cc...c4d6,1603,3,6
0x77cc...c4d6,1603,3,6
0x5d20...2b8f,1019,3,4
0x4362...c417,1001,3,4
0xf7e1...38f6,1005,3,4
0xb2e1...efd2,3927,3,15
0x1b05...6d3a,1021,3,4
0xde67...8aa3,1015,3,4
0x91d7...0aaf,1003,3,4
0x1d3b...212a,1031,3,4
0xdffd...c976,2401,3,9
0x3ba8...236a,1926,3,7
0x354f...63d4,1053,3,4
0xdd5a...dd34,1100,3,4
0x4186...8cff,151,5,1
0xb0ca...b203,1010,3,4
0xa442...cc21,150,5,1
0xe8cb...936f,500,4,2
0xd740...7371,1008,3,4
0x72c5...9b76,1008,3,4
0x5061...350e,152,5,1
0xd0e7...05d4,2050,3,8
0x72c5...9b76,1008,3,4
0x0263...da9b,1004,3,4
0xdeb2...7a87,1001,3,4
0x5a01...0760,1000,3,4
0x6046...7e57,1019,3,4
0xf20f...1906,1006,3,4
0xde67...8aa3,1015,3,4
0xd0e7...05d4,2050,3,8
0x933d...b244,1077,3,4
0x0b40...4f11,298,5,1
0xd491...cd7d,1001,3,4
0x8a87...ef98,1000,3,4
0xe011...5b54,1000,3,4
0x76dd...8821,1011,3,4
0x98a6...ae5a,1505,3,6
0x4db1...8220,160,5,1
0xfdc2...3437,185,5,1
0xc115...2021,1000,3,4
0xb57b...35c8,1005,3,4
0x51d4...5364,154,5,1
0xc600...127e,1008,3,4
0x7cbd...d05d,2001,3,8
0x6437...c60e,1000,3,4
0x87d2...07b0,500,4,2
0x4e65...c954,1000,3,4
0x1b32...bd0b,1014,3,4
0xdffd...c976,2401,3,9
0xc748...97c9,1000,3,4
0xe0c2...5e2b,2750,3,11
0xdc88...51f4,1002,3,4
0xbbb5...6ed6,1688,3,6
0x2f64...339d,1005,3,4
0xf9f8...5974,1001,3,4
0xcbfd...ceb4,1012,3,4
0xd522...4add,1521,3,6
0xf20f...1906,1006,3,4
0xf81b...c96c,503,4,2
0x1d3b...212a,1031,3,4
0x58a5...3c5e,1003,3,4
0xa52e...8cf5,1060,3,4
0x7b10...cba6,1000,3,4
0x82f6...b872,1010,3,4
0x1cc1...dff9,3005,3,12
0xde67...8aa3,1015,3,4
0xdeb2...7a87,1001,3,4
0xd0e7...05d4,2050,3,8
0xdb7d...1c42,3000,3,12
0x25ff...895a,1000,3,4
0xfb07...c3f8,1001,3,4
0xc840...a3d0,1000,3,4
0xf46d...3171,1042,3,4
0x80e7...88b7,1501,3,6
0x3a09...9cc5,1006,3,4
0xf6d6...4f9c,1014,3,4
0xcda9...12cf,1000,3,4
0x3cc1...5dc4,1002,3,4
0x77cc...c4d6,1603,3,6
0xbccb...ed91,150,5,1
0xa227...b143,1000,3,4
0x0538...91b2,1000,3,4
0xf8f6...b764,1057,3,4
0xbb96...64df,501,4,2
0x3719...215c,195,5,1
0x226f...4770,1007,3,4
0xbce5...0150,1000,3,4
0xe472...9029,1009,3,4
0x0a5c...cc22,1511,3,6
0x91d7...0aaf,1003,3,4
0x0748...c8cd,212,5,1
0x1f1f...4b6e,154,5,1
0x11c4...9142,1007,3,4
0x29bd...e120,182,5,1
0xeb20...6eaa,1000,3,4
0x5242...8620,302,5,1
0x6dd7...6b3e,153,5,1
0xb2e1...efd2,3927,3,15
0x3a10...9476,1023,3,4
0x5661...7eeb,1652,3,6
0x2fbe...373a,1000,3,4
0x4cd9...41ba,150,5,1
0x5142...5013,503,4,2
0x17a5...1eed,1011,3,4
0x69cf...1b6e,1035,3,4
0x5358...76fc,1045,3,4
0x2411...4949,1042,3,4
0x4ced...32d6,1003,3,4
0x58a5...3c5e,1003,3,4
0x6ee7...e89c,1441,3,5
0x7463...0124,1046,3,4
0x2dc4...35e7,1003,3,4
0x3fae...83e3,1005,3,4
0x3287...7408,1727,3,6
0xdeb2...7a87,1001,3,4
0x380d...b101,503,4,2
0x2ad9...8d14,1010,3,4
0xe0c2...5e2b,2750,3,11
0x09f8...aa41,150,5,1
0xafc3...a3ff,733,4,2
0x11c4...9142,1007,3,4
0x1190...b27f,1000,3,4
0x0602...185b,501,4,2
0xab5a...de7f,1007,3,4
0x082c...c878,1020,3,4
0x1cc1...dff9,3005,3,12
0x245b...b55c,1018,3,4
0x2411...4949,1042,3,4
0x5a06...53cd,1010,3,4
0x2c8c...e80b,1012,3,4
0xdf98...51e7,519,4,2
0xee53...22bc,1002,3,4
0x0102...4825,1010,3,4
0x14c3...2a56,1035,3,4
0x3ba8...236a,1926,3,7
0xfa10...7714,1009,3,4
0xf3b4...ebe6,2100,3,8
0x485e...bb88,1140,3,4
0xdb7d...1c42,3000,3,12
0x3287...7408,1727,3,6
0x64a2...e289,1000,3,4
0xb2e1...efd2,3927,3,15
0x1762...da39,500,4,2
0x1cc1...dff9,3005,3,12
0xb187...a919,506,4,2
0xa3ca...907d,3028,3,12
0x17b3...557b,1471,3,5
0x007e...eb8f,1230,3,4
0xa47b...1870,1000,3,4
0xfbde...b2a2,1002,3,4
0xfaf2...d1c6,1000,3,4
0x5713...c1e5,500,4,2
0x9a08...7205,1006,3,4
0xccc9...e0a5,500,4,2
0x64a2...e289,1000,3,4
0x98a6...ae5a,1505,3,6
0x5037...62ce,158,5,1
0xa3ca...907d,3028,3,12
0xbbb5...6ed6,1688,3,6
0x0770...b916,1115,3,4
0x1371...befb,1000,3,4
0xe70a...3b4b,503,4,2
0xf8f6...b764,1057,3,4
0xa75f...84e9,1012,3,4
0x55a0...77e1,150,5,1
0x6625...ca6a,1086,3,4
0x9acf...7817,1304,3,5
0x467d...ae69,160,5,1
0xe0c2...5e2b,2750,3,11
0x3a09...9cc5,1006,3,4
0xedca...7038,215,5,1
0xb2e1...efd2,3927,3,15
0x140e...d5aa,503,4,2
0xe0c2...5e2b,2750,3,11
0x1b05...6d3a,1021,3,4
0xa1fb...6492,1015,3,4
0xcbfd...ceb4,1012,3,4
0x8271...e706,150,5,1
0xe0c2...5e2b,2750,3,11
0x84be...7abd,1000,3,4
0x69cf...4919,1170,3,4
0x0062...6468,1000,3,4
0xe232...f822,500,4,2
0x69cf...4919,1170,3,4
0x9c53...3a13,515,4,2
0x1cc1...dff9,3005,3,12
0xf3cc...48b3,1016,3,4
0x3aed...091a,509,4,2
0x2d6c...0116,155,5,1
0x8e5e...a80f,1010,3,4
0xcfab...293f,584,4,2
0xaf69...58ca,1000,3,4
0x5a06...53cd,1010,3,4
0x76dd...8821,1011,3,4
0x77cc...c4d6,1603,3,6
0xcfab...293f,584,4,2
0xcc22...52ca,500,4,2
0xbbdd...9f3a,1009,3,4
0x1942...a5bf,151,5,1
0x3cc1...5dc4,1002,3,4
0x4a51...6b04,503,4,2
0x24e2...45bf,1019,3,4
0x8771...eb0a,155,5,1
0x9ec3...d999,1009,3,4
0x98a6...ae5a,1505,3,6
0x17a5...1eed,1011,3,4
0xe7c0...16ed,1000,3,4
0x69cf...4919,1170,3,4
0xd045...9e44,1019,3,4
0xcda9...12cf,1000,3,4
0x185d...e3e6,526,4,2
0x2f64...339d,1005,3,4
0x0828...bebb,1004,3,4
0x2c6a...d472,1013,3,4
0xfc88...c03e,1001,3,4
0x7cbd...d05d,2001,3,8
0xd522...4add,1521,3,6
0xa417...fb07,1002,3,4
0x1fa2...4869,1001,3,4
0x373b...ce96,1001,3,4
0xbbb5...6ed6,1688,3,6
0x3033...d915,1005,3,4
0xa3c7...b8fc,165,5,1
0xe472...9029,1009,3,4
0xeb20...6eaa,1000,3,4
0x11c4...9142,1007,3,4
0x6b2b...fb65,1016,3,4
0x8e5e...a80f,1010,3,4
0xa47b...1870,1000,3,4
0x418b...a5dd,1070,3,4
0xa227...b143,1000,3,4
0xf5d6...610f,1000,3,4
0x084a...09f1,1058,3,4
0xf097...610e,1000,3,4
0x5d0d...f2ab,1027,3,4
0x1755...dcef,1755,3,7
0xa417...fb07,1002,3,4
0x373b...ce96,1001,3,4
0xdf84...f6bc,501,4,2
0xeb00...11c3,1010,3,4
0x84be...7abd,1000,3,4
0x0885...9526,679,4,2
0x725b...924f,1000,3,4
0xd5ae...bc26,1000,3,4
0x99f6...a375,1006,3,4
0x80e7...88b7,1501,3,6
0xf097...610e,1000,3,4
0x725b...924f,1000,3,4
0x43ba...7162,1014,3,4
0x2b2d...4b9a,500,4,2
0x422c...c5dd,1000,3,4
0x5e88...2818,2260,3,9
0x50cd...094f,150,5,1
0xac84...8ca1,150,5,1
0x0a5c...cc22,1511,3,6
0x354f...63d4,1053,3,4
0xfa51...4dff,1033,3,4
0xf596...4420,150,5,1
0xb0ca...b203,1010,3,4
0x9a08...7205,1006,3,4
0xc205...1bda,1027,3,4
0xfffe...854c,1567,3,6
0x0602...185b,501,4,2
0x2863...8031,1201,3,4
0xfc88...c03e,1001,3,4
0xa3ca...907d,3028,3,12
0x14c3...2a56,1035,3,4
0x685c...8bc9,1085,3,4
0xcbfd...ceb4,1012,3,4
0xd740...7371,1008,3,4
0xf896...b911,540,4,2
0xe180...f95c,2562,3,10
0xa417...fb07,1002,3,4
0x6625...ca6a,1086,3,4
0x2ad9...8d14,1010,3,4
0x3e76...45ad,1010,3,4
0x007e...eb8f,1230,3,4
0x2765...df73,1005,3,4
0x90c6...c015,1004,3,4
0xac0b...e903,1000,3,4
0xdb7d...1c42,3000,3,12
0x98d4...5990,1149,3,4
0x472b...3f3f,500,4,2
0xf3b4...ebe6,2100,3,8
0x17b3...557b,1471,3,5
0x77cc...c4d6,1603,3,6
0xcda9...12cf,1000,3,4
0x725b...924f,1000,3,4
0x88c0...62ab,1000,3,4
0x0b46...dfca,1004,3,4
0x3d7f...8383,1257,3,5
0x9a9c...de85,1500,3,6
0xd7ae...3909,1126,3,4
0x40b5...a863,1010,3,4
0xe180...f95c,2562,3,10
0x7b10...cba6,1000,3,4
0xfcc0...b598,1028,3,4
0x0b46...dfca,1004,3,4
0xb2e1...efd2,3927,3,15
0xc600...127e,1008,3,4
0x7408...5f92,155,5,1
0x3ba8...236a,1926,3,7
0xd491...cd7d,1001,3,4
0x831c...c4e7,1002,3,4
0x7acc...b39e,1000,3,4
0x68da...8e9a,1000,3,4
0x0cbf...d692,1109,3,4
0xcf73...059c,568,4,2
0xd803...1acb,1002,3,4
0xd0e7...05d4,2050,3,8
0xa1fb...6492,1015,3,4
0xaf03...87af,1005,3,4
0x0062...6468,1000,3,4
0x5e88...2818,2260,3,9
0x3aab...f261,153,5,1
0xf1e2...6129,1001,3,4
0x68da...8e9a,1000,3,4
0x725b...924f,1000,3,4
0x77ad...18ac,1000,3,4
0xdffd...c976,2401,3,9
0x14c3...2a56,1035,3,4
0x1cc1...dff9,3005,3,12
0xba34...3390,1064,3,4
0x77ad...18ac,1000,3,4
0xac0b...e903,1000,3,4
0x5661...7eeb,1652,3,6
0x81dc...b794,1004,3,4
0x2765...df73,1005,3,4
0x7cdd...a398,1000,3,4
0x933d...b244,1077,3,4
0xdb7d...1c42,3000,3,12
0x2820...ad30,213,5,1
0xa1fb...6492,1015,3,4
0x627b...2909,1030,3,4
0x6625...ca6a,1086,3,4
0x1617...c181,1015,3,4
0xc5f1...8a0a,500,4,2
0x1167...9a78,1059,3,4
0x4590...662b,157,5,1
0x3e76...45ad,1010,3,4
0xb2e1...efd2,3927,3,15
0xdb7d...1c42,3000,3,12
0xf9f8...5974,1001,3,4
0xb2e1...efd2,3927,3,15
0x82f6...b872,1010,3,4
0x0770...b916,1115,3,4
0xf3b4...ebe6,2100,3,8
0x0a5c...cc22,1511,3,6
0x3124...a8f4,500,4,2
0x70cc...c649,1000,3,4
0xba34...3390,1064,3,4
0xbb96...64df,501,4,2
0x3a10...9476,1023,3,4
0xdd5a...dd34,1100,3,4
0xa417...fb07,1002,3,4
0xfde6...408b,1991,3,7
0x1b32...bd0b,1014,3,4
0x6932...5424,1000,3,4
0x17b3...557b,1471,3,5
0x84be...7abd,1000,3,4
0xd30c...7967,1000,3,4
0x1755...dcef,1755,3,7
0xd0e7...05d4,2050,3,8
0x5e88...2818,2260,3,9
0x4362...c417,1001,3,4
0x24e2...45bf,1019,3,4
0x5a06...53cd,1010,3,4
0x7cdd...a398,1000,3,4
0x1617...c181,1015,3,4
0xd624...d0c1,1000,3,4
0x5967...a437,1011,3,4
0x380d...b101,503,4,2
0xac0b...e903,1000,3,4
0x77ad...18ac,1000,3,4
0x3aed...091a,509,4,2
0x31f6...7f4a,150,5,1
0xc600...127e,1008,3,4
0x485e...bb88,1140,3,4
0xa3ca...907d,3028,3,12
0xc205...1bda,1027,3,4
0x64a2...e289,1000,3,4
0x422c...c5dd,1000,3,4
0xb44f...afb7,153,5,1
0x17b3...557b,1471,3,5
0x21fe...7a02,1000,3,4
0x1371...befb,1000,3,4
0x3d7f...8383,1257,3,5
0xe70a...3b4b,503,4,2
0x40a6...0741,162,5,1
0x3205...b960,150,5,1
0xe180...f95c,2562,3,10
0x5be2...f5bf,1024,3,4
0xe14f...710a,1000,3,4
0x559c...0ee7,150,5,1
0x40b5...a863,1010,3,4
0x5535...1ff8,1742,3,6
0xfa51...4dff,1033,3,4
0x1cc1...dff9,3005,3,12
0xeb00...11c3,1010,3,4
0x7acc...b39e,1000,3,4
0x1682...4efb,1019,3,4
0xf1e2...6129,1001,3,4
0x685c...8bc9,1085,3,4
0x21fe...7a02,1000,3,4
0x87f5...a695,1033,3,4
0x6265...c58a,1151,3,4
0xfb44...fa58,1000,3,4
0x2411...4949,1042,3,4
0xf1e2...6129,1001,3,4
0x5d20...2b8f,1019,3,4
0xd045...9e44,1019,3,4
0x418b...a5dd,1070,3,4
0xd2dd...7a40,1000,3,4
0x8ca9...45d2,1001,3,4
0x4e65...c954,1000,3,4
0xb478...2349,1059,3,4
0xdc88...51f4,1002,3,4
0xf21c...5cc8,1001,3,4
0x627b...2909,1030,3,4
0x19a9...a052,184,5,1
0x2411...6210,1132,3,4
0x3a87...5732,1010,3,4
0x25ff...895a,1000,3,4
0x00e9...d60a,1000,3,4
0x68da...8e9a,1000,3,4
0x17a5...1eed,1011,3,4
0x6046...7e57,1019,3,4
0xfaf2...d1c6,1000,3,4
0x5a01...0760,1000,3,4
0x7cbd...d05d,2001,3,8
0x01ed...c55e,506,4,2
0xdf84...f6bc,501,4,2
0x5d9f...4f1a,507,4,2
0xfde6...408b,1991,3,7
0x3a87...5732,1010,3,4
0xbbdd...9f3a,1009,3,4
0x24e2...45bf,1019,3,4
0x0e26...dadb,1001,3,4
0x5a01...0760,1000,3,4
0x8ca9...45d2,1001,3,4
0x6e23...c48c,151,5,1
0x3fae...83e3,1005,3,4
0x5e88...2818,2260,3,9
0x25ff...895a,1000,3,4
0xdb8d...9360,1002,3,4
0x7362...4b22,1000,3,4
0xf642...95e8,510,4,2
0x6d6d...8855,518,4,2
0x2411...6210,1132,3,4
0xac0b...e903,1000,3,4
0x5535...1ff8,1742,3,6
0x2443...3332,151,5,1
0x657a...9aed,1023,3,4
0x02c2...b179,1000,3,4
0x02c2...b179,1000,3,4
0xe0c2...5e2b,2750,3,11
0xf21c...5cc8,1001,3,4
0xb478...2349,1059,3,4
0xc600...127e,1008,3,4
0x5d94...bc0a,1153,3,4
0xe14f...710a,1000,3,4
0xa4a7...f3e6,1001,3,4
0xb30f...cb8d,507,4,2
0x4ba1...213e,1010,3,4
0x2c8c...e80b,1012,3,4
0x1e9b...72d4,501,4,2
0x87f3...ad43,155,5,1
0x084a...09f1,1058,3,4
0xc37e...2ca7,1000,3,4
0x3d7f...8383,1257,3,5
0x685c...8bc9,1085,3,4
0xf097...610e,1000,3,4
0xbce5...0150,1000,3,4
0x80e7...88b7,1501,3,6
0xc37e...2ca7,1000,3,4
0xb2e1...efd2,3927,3,15
0x52c2...fac9,150,5,1
0x5890...ace6,1200,3,4
0x14c3...2a56,1035,3,4
0x1fa2...4869,1001,3,4
0x9a77...8faa,1000,3,4
0xdb7d...1c42,3000,3,12
0x0a5c...cc22,1511,3,6
0xf4c4...ef5c,150,5,1
0xc840...a3d0,1000,3,4
0xdb7d...1c42,3000,3,12
0x0538...91b2,1000,3,4
0x6437...c60e,1000,3,4
0xe0c2...5e2b,2750,3,11
0xe180...f95c,2562,3,10
0xaf69...58ca,1000,3,4
0x65f5...6b31,572,4,2
0x7463...0124,1046,3,4
0x4362...c417,1001,3,4
0xd045...9e44,1019,3,4
0xb187...a919,506,4,2
0x0538...91b2,1000,3,4
0x8a31...d95d,1012,3,4
0xc115...2021,1000,3,4
0x1c9d...adc5,1089,3,4
0x12fb...df48,1000,3,4
0x418b...a5dd,1070,3,4
0xe0c2...5e2b,2750,3,11
0x6046...7e57,1019,3,4
0xb0ca...b203,1010,3,4
0x2c8c...e80b,1012,3,4
0x7362...4b22,1000,3,4
0x1b32...bd0b,1014,3,4
0x0538...91b2,1000,3,4
0x4394...559e,151,5,1
0x70cc...c649,1000,3,4
0xeb20...6eaa,1000,3,4
0xc748...97c9,1000,3,4
0x0752...c807,1007,3,4
0x3238...5564,500,4,2
0xc832...0a0e,507,4,2
0xfb44...fa58,1000,3,4
0x98d4...5990,1149,3,4
0x9a77...8faa,1000,3,4
0xa677...bf0d,1060,3,4
0xfa10...7714,1009,3,4
0x3ba8...236a,1926,3,7
0x0828...bebb,1004,3,4
0x1d3b...212a,1031,3,4
0x422c...c5dd,1000,3,4
0xe14f...710a,1000,3,4
0x69cf...4919,1170,3,4
0x5713...c1e5,500,4,2
0xb676...5bce,1000,3,4
0x5890...ace6,1200,3,4
0x80e7...88b7,1501,3,6
0xe180...f95c,2562,3,10
0x00e9...d60a,1000,3,4
0xd624...d0c1,1000,3,4
